transaction_id,account_id,timestamp,amount,currency,merchant_category,transaction_type,country
8383b854-b8f5-4382-9bcf-f3cc0dce81db,ACC0001557,2026-07-12 05:57:19.798837,42.94,USD,Online Retail,Deposit,SA
ed513098-82a1-4075-8114-c2f54f262551,ACC0002464,2026-05-08 13:34:40.871459,158.81,USD,Entertainment,Transfer,AE
f8021bb9-1a78-455f-b142-81dd55574fcc,ACC0001552,2026-07-09 16:30:19.963319,101.13,USD,Travel,Purchase,PK
f4d34d19-ecd9-40fb-b93e-1592121c03cb,ACC0001956,2026-05-14 18:57:00.474675,74.95,USD,Electronics,Purchase,US
7b9e0f2b-2b94-4caf-80ac-60f5e8c0526b,ACC0001050,2026-06-01 21:26:23.276376,57.3,USD,Travel,Purchase,DE
459c03da-9b0f-4c34-af97-7ff74585b9ff,ACC0002289,2026-05-07 02:32:06.164777,240.94,USD,Electronics,Transfer,CN
b64a0d2a-5011-44b4-8191-936987c5b257,ACC0002957,2026-07-12 08:44:22.625519,20.29,USD,Healthcare,Deposit,GB
37b47483-34a4-4634-a61d-5e3413ffe3de,ACC0000246,2026-05-04 23:07:04.228470,433.37,USD,Restaurant,Deposit,AE
9c1bf797-dcdc-4835-a2aa-bed57d2142a6,ACC0000804,2026-05-21 23:03:27.359942,11.65,USD,Electronics,Purchase,IN
c2e5a864-3c22-405e-aa58-e7d7d1e07653,ACC0000743,2026-05-21 15:04:15.175945,139.47,USD,Restaurant,Deposit,NL
b8d4f077-9c64-425c-9f01-9cec47525879,ACC0000992,2026-07-07 03:34:00.199847,10.11,USD,ATM Withdrawal,Transfer,NL
65a5a1bd-dbc8-45ac-959b-31fd66ab7e19,ACC0001783,2026-05-24 05:13:59.770364,37.38,USD,ATM Withdrawal,Deposit,SA
6ed62da9-33ba-4772-9b27-a1e3c574b1e7,ACC0002490,2026-07-04 10:34:05.459830,61.07,USD,Electronics,Deposit,IN
537290cd-dd2f-4d75-befc-ecb624f7e1be,ACC0000148,2026-05-13 18:07:22.403930,30.45,USD,Grocery,Deposit,US
f61ef791-34f7-419b-a32d-23ddee9973c4,ACC0002994,2026-07-18 19:00:23.257778,43.9,USD,Utilities,Transfer,FR
2a0ae75d-003e-4b69-913b-6e0d205b56e2,ACC0002203,2026-07-11 09:22:50.917465,10.34,USD,Entertainment,Transfer,DE
dc528446-a061-45e9-9fa7-5947f054c818,ACC0000621,2026-06-11 01:18:41.039357,16.69,USD,Electronics,Deposit,SA
2270b7d9-a035-4f96-945d-9ec05fc8fd70,ACC0001265,2026-05-02 09:28:55.536587,99.28,USD,Grocery,Transfer,GB
4f7cb9c8-5ddf-41e2-9af7-598830db10c0,ACC0000999,2026-07-11 23:19:06.902813,56.58,USD,Electronics,Withdrawal,NL
2b555c79-d09c-4280-9b4c-3a9eca9603f6,ACC0001015,2026-07-25 22:05:05.246392,23.84,USD,Grocery,Withdrawal,DE
1be2052b-39bd-46e8-87ac-d5d631551391,ACC0002844,2026-06-30 20:08:36.216103,267.5,USD,ATM Withdrawal,Purchase,PK
4890b0b6-87a9-4d0d-95d9-7b99853bea14,ACC0002254,2026-05-18 17:50:49.882949,12.63,USD,Electronics,Purchase,CN
6882ae90-b41e-44a3-9752-c2fb39e30cfc,ACC0000064,2026-05-12 06:30:57.605105,35.38,USD,Travel,Purchase,US
36953d4a-14b6-4419-b762-d25abdc7918c,ACC0001431,2026-05-08 01:43:27.994326,29.76,USD,Grocery,Withdrawal,GB
d06fe7f0-8ad8-4130-a8fd-70411958889a,ACC0001016,2026-06-27 06:59:29.505111,114.21,USD,Entertainment,Transfer,US
1650a428-6d94-4a8a-a135-911069767acc,ACC0002799,2026-05-13 18:43:30.291831,57.85,USD,Grocery,Withdrawal,AE
5f5cce1d-1c37-4523-a726-f8ce18b54827,ACC0001707,2026-05-10 22:58:46.590699,47.95,USD,ATM Withdrawal,Withdrawal,IN
b9f457fb-8b0f-454e-82a8-61dfd0434e43,ACC0002595,2026-07-12 18:58:36.568496,5.97,USD,Online Retail,Transfer,SA
7ed5a94f-b7dc-4313-94cc-1545bcac57b2,ACC0002836,2026-05-23 01:12:07.800815,154.17,USD,Fuel,Withdrawal,NL
8abc9368-f6bb-4167-85ba-60ee4d6ee197,ACC0001065,2026-06-26 04:10:21.629209,42.04,USD,Online Retail,Transfer,FR
be9a3b2b-d625-4c6d-9594-e86623a4a025,ACC0000276,2026-05-10 01:31:54.592970,62.73,USD,Entertainment,Withdrawal,PK
049d4ca5-5e7a-4d3e-909e-c1141edf96cb,ACC0002375,2026-07-14 01:58:08.506490,22.24,USD,Online Retail,Withdrawal,AE
d94ace53-ab7b-46b7-b249-07c00c047f69,ACC0002137,2026-07-19 22:23:43.682521,18.41,USD,Fuel,Withdrawal,DE
680be503-d5b0-45b4-a9aa-aac3568a8dc9,ACC0002220,2026-06-26 10:50:51.282106,330.02,USD,Healthcare,Transfer,US
44a6f0b3-e01d-4385-8a74-8042761f30c4,ACC0000741,2026-05-02 08:15:30.707757,6.5,USD,ATM Withdrawal,Purchase,FR
d6594a33-002d-4d6b-ad94-2020b90aaf70,ACC0001610,2026-04-30 21:17:35.408932,15.41,USD,Grocery,Purchase,CN
e81056b3-55bd-46b9-b6ea-627048db3cd6,ACC0000195,2026-05-09 01:35:41.802062,322.66,USD,ATM Withdrawal,Withdrawal,SA
9d3e71d6-afeb-443a-8c14-b4088825e2ae,ACC0001335,2026-07-05 04:12:40.648016,117.79,USD,Travel,Deposit,IN
d78ba09e-824c-4deb-9fcf-e814f8d7123f,ACC0000359,2026-06-27 07:26:55.048077,36.95,USD,ATM Withdrawal,Purchase,CN
e38be3a3-db03-4f50-9689-68591fdedc63,ACC0000711,2026-05-18 04:42:35.317866,243.69,USD,Utilities,Deposit,GB
8af9f2cd-b859-4b9f-9dcf-22faa6ad72a9,ACC0001092,2026-07-09 09:50:52.590122,93.34,USD,Restaurant,Purchase,AE
9f006933-fa29-4058-a8da-2302f5e5a9bc,ACC0002153,2026-06-01 06:55:06.043056,72.18,USD,Utilities,Withdrawal,GB
79f12eef-eeed-4e9a-8891-46d1519a64e1,ACC0000893,2026-05-11 10:02:40.065609,71.57,USD,Online Retail,Withdrawal,PK
47c752b4-ade6-45fb-9e05-7491e228864c,ACC0002097,2026-05-06 15:06:59.273502,95.42,USD,Electronics,Withdrawal,AE
7da740ed-cdd0-4c8b-8b00-0e04fcd47e56,ACC0000951,2026-06-29 14:03:24.585096,100.17,USD,ATM Withdrawal,Transfer,NL
7173ea82-7f89-48b6-aafc-92ebdc89eef1,ACC0000336,2026-05-23 16:12:03.600428,761.41,USD,Entertainment,Transfer,FR
2af0c895-4f91-4148-ab5f-efd0ff9e0431,ACC0001145,2026-06-27 01:12:51.521670,43.21,USD,ATM Withdrawal,Withdrawal,DE
a912cbcc-e006-4665-995c-44c9127a98e9,ACC0001906,2026-06-06 23:45:21.543475,44.84,USD,Restaurant,Transfer,IN
8375ebf0-31ad-4243-976c-49c1dd65e653,ACC0001308,2026-07-22 07:34:56.124959,12.38,USD,Healthcare,Transfer,IN
b80c979e-ab88-47ed-8a45-7c66faec6406,ACC0000072,2026-06-27 16:53:20.856926,51.3,USD,Fuel,Withdrawal,DE
ed59ab63-f176-45e5-82b0-43fa03877a1d,ACC0001487,2026-07-24 00:08:24.485346,510.54,USD,Fuel,Purchase,US
c1cc270a-9252-495b-8a91-ec7ce70987b9,ACC0002211,2026-07-06 04:31:38.404832,177.93,USD,Grocery,Transfer,NL
6a1f3da9-5355-482f-9372-bb9bbec3862d,ACC0002589,2026-06-01 17:50:25.850746,28.43,USD,Utilities,Withdrawal,GB
3c3a2af8-bcee-449c-ae7c-204d0b989685,ACC0002245,2026-05-17 20:38:20.644288,56.6,USD,Healthcare,Deposit,SA
3f8a8939-bb7d-46a5-80e4-768798c9c2a6,ACC0001797,2026-05-23 17:47:25.302983,11.52,USD,Travel,Transfer,NL
a9ae1536-9b79-4b3d-93b7-eadfccab2e7b,ACC0001404,2026-05-12 02:13:56.392476,17.07,USD,Healthcare,Transfer,NL
3fcc2841-b653-4e1c-a0ac-57cff285ff6b,ACC0000541,2026-07-08 14:10:55.632892,65.32,USD,ATM Withdrawal,Transfer,IN
6880b43b-1327-496f-a436-ae669a385a3d,ACC0001143,2026-05-10 15:18:17.978255,30.16,USD,Entertainment,Purchase,SA
b4bc07f8-23c3-4d5d-b93f-fde4f521abab,ACC0002253,2026-07-13 18:31:16.986838,15.59,USD,Travel,Withdrawal,AE
4cbc073e-818f-4c9b-85a3-a84f942067df,ACC0001484,2026-05-09 15:00:07.623962,98.28,USD,Restaurant,Transfer,IN
1b70c565-16f9-41a9-883f-c085dfe7b50d,ACC0001151,2026-06-30 12:47:08.353907,49.47,USD,Travel,Purchase,PK
201202ac-e2f1-477d-8f01-7a08b1f2a548,ACC0002495,2026-06-28 23:19:21.857531,8.32,USD,Travel,Deposit,SA
4bafedc1-fb25-43bd-af5c-5aa6bb81f972,ACC0002590,2026-06-24 18:00:54.784072,4.53,USD,ATM Withdrawal,Transfer,FR
77770930-9f51-4512-a042-01362b810ed3,ACC0002204,2026-07-03 05:35:34.103925,27.55,USD,Grocery,Purchase,IN
003a9ebb-141e-486d-8b46-b0df3d3b0f4d,ACC0001976,2026-05-27 20:13:08.569682,8.12,USD,Healthcare,Purchase,US
309b0d2b-66ce-4ca9-be05-84d10cfb9255,ACC0001395,2026-07-04 22:55:31.879176,5.8,USD,Entertainment,Transfer,FR
f80fc290-c527-4321-bfbd-18ee0ba0d81a,ACC0000605,2026-06-06 00:32:52.275927,211.61,USD,Healthcare,Transfer,SA
77e94e03-04f2-4108-8d80-5d384a6552d5,ACC0001481,2026-07-02 00:07:01.046126,48.56,USD,Fuel,Withdrawal,GB
f51e6a7b-cb0a-407f-b936-fb75052b3e2b,ACC0001466,2026-06-16 21:35:12.249566,39.7,USD,ATM Withdrawal,Deposit,US
2c3cbada-01c9-43f2-882d-6d59613e858f,ACC0001357,2026-07-15 10:28:46.871704,43.55,USD,Utilities,Withdrawal,DE
efb2aba4-0ed2-43c9-8075-3b005ee8e530,ACC0002510,2026-05-29 11:53:33.434260,13.94,USD,Fuel,Purchase,IN
a211070b-8247-48f1-acc5-4ac90edaf686,ACC0002509,2026-05-18 17:07:57.946163,89.4,USD,Healthcare,Transfer,DE
96c4e64e-5aff-467b-8100-ea31ac264d77,ACC0002588,2026-07-07 12:46:02.239934,46.67,USD,ATM Withdrawal,Purchase,US
dbf0e4b5-6523-43f4-9dba-7d8b144e9e46,ACC0000616,2026-07-28 13:16:51.909307,22.0,USD,Entertainment,Purchase,US
4ae3fe16-c931-4648-9c83-96a47da8b9f5,ACC0000079,2026-05-28 08:25:02.060797,26.33,USD,Electronics,Purchase,CN
5f43fa37-95e7-4cc0-93d6-bd75b37ab280,ACC0000354,2026-07-26 06:07:42.349273,12.52,USD,Restaurant,Purchase,CN
4c1ae622-dbf8-48c8-afee-531566415c35,ACC0001482,2026-06-04 23:28:05.011175,33.53,USD,Travel,Deposit,PK
1b2011c3-0527-44dc-8dfd-8051648c6304,ACC0000793,2026-05-11 07:08:41.703493,40.95,USD,Online Retail,Transfer,IN
54177281-6717-48b7-bbfb-3d5467170754,ACC0002703,2026-06-26 13:10:33.333676,32.5,USD,Utilities,Withdrawal,DE
a33100f2-4014-4a7d-9854-7c1aeb10f1a0,ACC0001101,2026-06-02 00:46:00.353640,58.33,USD,Grocery,Purchase,AE
4123de39-b766-4ed9-9f16-f63f067fd710,ACC0000730,2026-06-16 21:24:43.347606,49.69,USD,Electronics,Deposit,IN
39b3f026-4c24-4e88-aea7-f756b77aa44f,ACC0000721,2026-05-24 02:51:23.746015,72.02,USD,Grocery,Withdrawal,IN
ee37d2fa-8ae1-4ca1-aed2-f1402658b1ae,ACC0001227,2026-06-23 22:17:16.548232,169.31,USD,Healthcare,Transfer,GB
ddbed1ff-bc28-40b5-b979-c43bbb723b3d,ACC0001941,2026-07-12 09:03:33.424489,111.23,USD,Fuel,Transfer,AE
63deb417-b3db-4945-a054-675ddd1bc320,ACC0002345,2026-06-27 23:12:08.477261,171.66,USD,Electronics,Deposit,US
a42241ba-b5c1-4a4e-a6bb-cb769b4431a0,ACC0000739,2026-07-25 22:03:06.145010,-19.74,USD,Travel,Transfer,CN
cf13e572-beab-42b6-87e0-876d164b937d,ACC0001826,2026-05-16 07:30:00.555301,29.66,USD,Online Retail,Transfer,US
87930119-07c8-415f-9fa8-8043a3bfa827,ACC0002612,2026-05-17 01:55:41.081473,119.62,USD,Entertainment,Purchase,IN
cf4b2d4e-66e7-46a5-a4ac-f9b568a20bdf,ACC0001043,2026-05-17 09:09:48.759454,122.21,USD,Entertainment,Withdrawal,FR
87edce9c-fa2f-47a9-bbbf-c0301f65f4ad,ACC0002487,2026-06-18 19:25:34.780632,24.18,USD,Restaurant,Deposit,CN
457b8b60-f65d-44e3-99bf-23cac529d4f0,ACC0002259,2026-06-22 05:30:33.741812,113.74,USD,Healthcare,Deposit,GB
e2e0936c-e0ac-46c0-a132-595e12328b1d,ACC0000430,2026-07-13 03:18:37.130625,17.6,USD,ATM Withdrawal,Deposit,NL
e0fc15d7-f0de-4351-90d0-52f9a4a65be7,ACC0000301,2026-06-14 20:25:12.197525,,USD,Fuel,Deposit,CN
c6f35a12-e073-4d91-862b-5d9b285ba93e,ACC0002878,2026-07-01 06:35:41.689789,52.9,USD,Healthcare,Withdrawal,FR
c8e1a61e-fe39-4658-b173-834ef0cb8a54,ACC0002982,2026-07-24 06:07:58.959049,10.37,USD,Electronics,Withdrawal,US
265671d0-cf49-4111-9292-72f4b6e1c005,ACC0002043,2026-07-05 03:47:18.823422,32.43,USD,Fuel,Deposit,GB
55bb6016-cfe6-4ce1-ab80-2ba5075bdc69,ACC0002686,2026-06-25 10:00:54.805496,748.99,USD,Utilities,Withdrawal,SA
5589d8b2-4510-409b-bf66-fb56d403e294,ACC0002559,2026-07-17 16:12:47.665869,69.64,USD,Healthcare,Purchase,SA
85b18de0-f106-4983-bee7-af59943c6336,ACC0001663,2026-05-15 06:29:33.188488,863.11,USD,Electronics,Purchase,IN
ad038d30-47dd-4b67-b53e-51174d936f15,ACC0000000,2026-06-15 10:52:56.299877,9.65,USD,Travel,Deposit,IN
0f2dcff3-1ac5-4842-a072-d4ac75d6f091,ACC0002645,2026-05-30 02:10:34.840616,134.41,USD,Restaurant,Purchase,PK
9dfaa33c-7db1-445a-b8f0-8a7428af6f35,ACC0000456,2026-07-22 04:33:48.622854,2.61,USD,Online Retail,Transfer,IN
8ea560c5-1db5-4871-b1ed-c7ef6d3d1de5,ACC0002991,2026-06-13 11:17:18.276566,54.58,USD,Grocery,Withdrawal,AE
cf1e7350-2ce7-41a8-8a3d-3835075c46d0,ACC0000606,2026-05-03 22:42:48.242558,116.45,USD,Restaurant,Purchase,US
418f66a2-b6f5-40b4-9220-7ea4fe5e56be,ACC0000823,2026-06-13 13:57:36.845029,149.23,USD,Utilities,Deposit,DE
6f6f222e-3a76-4473-9920-820269551528,ACC0001284,2026-06-28 18:05:22.712538,20.92,USD,Healthcare,Deposit,AE
486d58b3-ca66-42f5-8fa6-b37e716f9c20,ACC0002007,2026-05-07 18:25:27.873875,189.98,USD,Fuel,Withdrawal,NL
a5aab910-4d02-4be4-bf44-298689e2e267,ACC0001229,2026-06-30 14:18:40.576806,28.78,USD,Travel,Deposit,PK
0055ff1a-f587-4e7f-bcfb-466a49e92164,ACC0001547,2026-07-19 02:24:59.945862,44.84,USD,Fuel,Withdrawal,AE
8b95c299-7c30-4778-8b36-bec9a7f8c16c,ACC0000247,2026-07-12 18:14:34.300989,32.46,USD,Healthcare,Deposit,PK
641ce292-e9e4-4b11-b138-f45048cb77a3,ACC0000805,2026-07-11 14:11:50.586119,13.96,USD,Electronics,Purchase,CN
b8624750-b9c2-4e9d-add7-7de12ac87e39,ACC0001255,2026-06-01 07:25:05.085355,359.12,USD,Utilities,Purchase,GB
371646d7-b9d8-47d8-9e5a-316fbab9e687,ACC0000106,2026-07-09 19:08:34.332982,57.84,USD,Travel,Purchase,PK
ccb35133-0b11-49df-b242-0504cf0d7364,ACC0002582,2026-07-12 20:45:32.598862,201.3,USD,Electronics,Deposit,NL
7adad4c2-bdfc-44db-9a97-dc236d7bb299,ACC0001178,2026-07-20 22:20:54.627010,191.26,USD,Utilities,Deposit,DE
4474146a-4fcf-4e2f-96df-a04812e61047,ACC0002863,2026-06-01 01:50:14.481275,17.09,USD,Electronics,Transfer,SA
5cffb711-2248-4b2c-a84a-2a0bba44e18d,ACC0001331,2026-05-25 02:09:25.324721,234.95,USD,Restaurant,Withdrawal,CN
e4ee59e2-b617-41d0-9b8a-7d40fa495487,ACC0002099,2026-07-01 22:56:26.199607,99.89,USD,Travel,Purchase,AE
b3c7b961-1a9e-4ea6-bf4f-167c48ae41f5,ACC0001764,2026-06-13 03:44:07.896927,15.66,USD,Entertainment,Transfer,FR
82047ba7-7527-4d8d-aa64-627043197445,ACC0002834,2026-06-12 06:18:53.419236,93.56,USD,Entertainment,Transfer,US
faa96cc8-df12-4069-96d0-a7af9ae886e6,ACC0001368,2026-05-25 12:28:19.399216,16.0,USD,Travel,Deposit,AE
18e4997c-c8da-4f38-929d-f069d9d86558,ACC0000753,2026-07-20 17:20:00.012584,375.31,USD,Utilities,Purchase,IN
1db346c7-f0f4-4d20-866d-d5d7bd63d73b,ACC0000760,2026-06-19 17:44:46.403900,144.97,USD,Electronics,Deposit,IN
792d3c0f-6915-4cf1-a198-27660a1bf160,ACC0000237,2026-05-23 15:41:35.823085,50.13,USD,Travel,Transfer,FR
cde01b85-e911-4aca-a74e-34439a9e4a1b,ACC0002232,2026-06-21 16:50:55.600055,249.08,USD,Restaurant,Deposit,NL
bdf8b435-802a-4f7a-a6d5-9cf3bf27b569,ACC0001848,2026-05-02 21:33:19.044970,8.18,USD,ATM Withdrawal,Purchase,US
5bd863d9-999d-484f-bff0-f4a37ea8c588,ACC0002448,2026-06-07 06:53:52.110007,22.22,USD,ATM Withdrawal,Transfer,GB
a2921288-23f5-4ba4-bb62-22a5e9b53400,ACC0000036,2026-07-11 10:49:18.850425,40.33,USD,Entertainment,Deposit,SA
11e5a897-fea0-4d83-98b9-e5fe7a600e1e,ACC0002344,2026-05-04 05:42:24.529623,798.57,USD,Online Retail,Transfer,CN
645bc2ba-42a3-4978-9fe3-cf92c27bc385,ACC0002576,2026-04-30 15:05:29.064239,15.11,USD,Online Retail,Deposit,US
93f8f2fa-e2e9-48ac-8d33-b12a7c375a78,ACC0002883,2026-06-19 23:48:28.130794,7.04,USD,Utilities,Purchase,SA
82865a45-e409-43ff-8146-8a4c2d11f8c6,ACC0001088,2026-07-17 11:39:55.836236,9.65,USD,Online Retail,Transfer,FR
9c534b5d-d1b9-48bf-875d-008ecdcfe2e9,ACC0001462,2026-07-21 23:57:54.670197,161.98,USD,Restaurant,Deposit,AE
356f1707-b0ae-44f0-a029-58dda615460f,ACC0000038,2026-06-03 23:03:24.803290,26.76,USD,Online Retail,Purchase,CN
381a4fa9-bc1e-4873-968d-21d9948862c5,ACC0000386,2026-06-18 00:22:01.169778,45.11,USD,ATM Withdrawal,Transfer,FR
2d4af3e1-34c5-4496-9043-c192249e000f,ACC0000908,2026-05-11 04:14:11.575059,136.37,USD,Fuel,Transfer,US
304eb55d-0a97-4c38-8ae3-199bc1c71cd2,ACC0002011,2026-07-05 14:23:07.332803,45.16,USD,Healthcare,Transfer,FR
4777a8f5-5ff5-4888-b765-d605986163aa,ACC0001221,2026-06-10 00:25:28.442959,69.75,USD,Travel,Withdrawal,AE
76ed265d-8a6d-4854-a0fb-c33890fea417,ACC0002512,2026-07-11 09:43:51.464344,103.78,USD,Electronics,Withdrawal,GB
6b6c364e-9106-4074-8a13-6c1ff30b2f1c,ACC0001022,2026-07-11 01:18:20.428449,32.56,USD,Fuel,Withdrawal,CN
16c713be-8fc2-4514-9b39-5f8c2504855a,ACC0002241,2026-06-13 13:27:07.741897,44.72,USD,Fuel,Transfer,AE
4963677d-ede8-4885-ab5d-721a1375fd77,ACC0000788,2026-06-22 06:39:21.893106,72.99,USD,Electronics,Withdrawal,US
de57c2dd-3d67-485d-ba29-374fb348c218,ACC0001529,2026-07-09 12:13:10.567879,154.75,USD,ATM Withdrawal,Transfer,DE
32bc0019-6bad-40f4-a488-8cc47e15f1c5,ACC0002891,2026-07-12 05:55:15.852673,21.1,USD,Grocery,Deposit,IN
8a68fada-3395-4122-8616-feb6345b1589,ACC0000253,2026-06-19 11:13:09.355892,1.46,USD,Entertainment,Withdrawal,DE
afa5256e-7b8c-4974-b968-193046606196,ACC0002687,2026-07-20 03:13:05.546080,123.41,USD,Utilities,Deposit,PK
16f33d77-e0e5-4771-9032-85d1660c509c,ACC0001011,2026-07-16 17:25:19.491687,166.21,USD,Online Retail,Deposit,US
a4e97c4d-4e62-4fc6-8742-fbb6710da1fd,ACC0000118,2026-06-27 15:14:42.075837,69.41,USD,ATM Withdrawal,Withdrawal,CN
fe4ab50d-badf-49ad-b429-9643ea5b43c2,ACC0000373,2026-06-03 00:43:55.900297,75.34,USD,Utilities,Withdrawal,FR
a219076c-edc8-4dd6-9525-f206d10386cf,ACC0002285,2026-06-21 07:08:54.260271,27.74,USD,Restaurant,Transfer,PK
415c9dc1-1a95-46d1-9f7f-542d58ba5cf6,ACC0002211,2026-05-12 10:03:39.615173,99.51,USD,Fuel,Deposit,PK
73ce0108-8365-4e4d-8125-5d53d1d2ec72,ACC0001329,2026-05-01 20:06:02.274460,151.99,USD,Online Retail,Transfer,US
61d89d15-1f87-4cdd-b581-1c30066ccb53,ACC0002194,2026-07-15 00:35:55.120776,58.43,USD,Electronics,Purchase,GB
7fcfdea5-5110-49ba-a1d1-733289145cb9,ACC0002161,2026-05-02 00:53:29.480763,1085.18,USD,Utilities,Deposit,PK
babf53a1-5256-425a-83d8-4ce2a28acec2,ACC0001590,2026-05-13 23:44:43.202132,8.36,USD,Fuel,Transfer,IN
19133b52-2d2e-4eba-9a29-9d64dfa7d5b5,ACC0002879,2026-06-01 06:52:35.200595,66.39,USD,ATM Withdrawal,Withdrawal,PK
35e88086-a799-473f-a087-82ee11268064,ACC0002342,2026-07-11 17:30:15.434962,13.34,USD,Grocery,Transfer,IN
6be1d0df-7478-4150-9d1b-87350c5ec296,ACC0001250,2026-05-31 17:24:42.153844,156.93,USD,Restaurant,Deposit,DE
64b8291c-c8cd-47a1-ac38-20c9bcab7b0b,ACC0000511,2026-05-17 16:12:33.030174,8.18,USD,Fuel,Deposit,PK
7bacd879-0d42-4662-b509-94f132581ca8,ACC0000816,2026-06-08 00:01:03.761879,11.02,USD,Grocery,Withdrawal,GB
51fa4837-080c-4b97-84a4-550d391b1961,ACC0002261,2026-05-08 04:15:07.950104,25.54,USD,Restaurant,Deposit,NL
0ac55c96-2637-429d-95bb-fcf8501f0ec1,ACC0002251,2026-06-07 22:01:21.240563,75.11,USD,Travel,Purchase,AE
a9621231-7038-492b-9e10-bcfbcae0fb6e,ACC0001580,2026-06-20 11:02:59.373540,26.72,USD,Restaurant,Transfer,CN
ade66d91-17cf-4e1c-b817-2beaf8179c9d,ACC0001170,2026-07-28 02:13:37.647612,27.04,USD,Fuel,Purchase,NL
7b5b3632-f5c7-42f2-97de-6a66f4aac71c,ACC0000440,2026-07-15 17:51:28.725992,43.94,USD,Healthcare,Withdrawal,AE
70b411c5-d559-4b90-9a75-10298de7f287,ACC0000931,2026-07-12 03:04:47.604954,40.83,USD,Entertainment,Deposit,IN
9300a1c6-5b14-46cc-a905-5b4667c58df3,ACC0001888,2026-05-12 13:33:51.450947,325.36,USD,ATM Withdrawal,Deposit,CN
84256085-f321-4c71-8d72-f42fb876e47b,ACC0002582,2026-06-25 17:54:12.251558,124.35,USD,Fuel,Withdrawal,AE
b8e56ec9-c18d-4dd9-a8cd-fd09ecc39957,ACC0000848,2026-05-22 14:29:02.114218,36.98,USD,Restaurant,Transfer,US
9cedb212-ef5a-42a2-a416-bf542a59276f,ACC0001283,2026-05-02 15:25:01.038631,676.15,USD,Utilities,Withdrawal,IN
79617189-4d8a-4d0a-ac6b-82e23f25af33,ACC0001558,2026-06-19 13:47:55.859536,98.49,USD,Grocery,Purchase,CN
b591d9d3-aaaa-4309-9dc8-52d12cee4c6e,ACC0000084,2026-06-04 14:05:59.033897,17.07,USD,Healthcare,Transfer,SA
467c34e5-8281-4b95-b864-627b2493e9e7,ACC0002786,2026-05-12 02:12:13.385359,74.28,USD,Healthcare,Transfer,NL
f5534fa0-cf43-4f63-8095-0f7aa0f633ac,ACC0000741,2026-06-29 00:05:09.526796,103.82,USD,Utilities,Withdrawal,US
f69e4d79-34dc-413b-a65d-36e689ce8d9b,ACC0002561,2026-07-19 04:37:56.196926,23.92,USD,Electronics,Purchase,SA
37a807f9-b6b9-497f-8577-cda27e6d5d1b,ACC0002996,2026-05-09 05:14:59.608814,15.44,USD,Grocery,Withdrawal,GB
5acd7616-6ca2-4053-a9f6-24800983b13f,ACC0000069,2026-06-11 18:26:08.869165,60.57,USD,Healthcare,Withdrawal,CN
ba027262-4750-4519-8669-3186c48ef571,ACC0000770,2026-05-17 23:04:12.214277,35.44,USD,Healthcare,Transfer,DE
5bf8d3a4-788e-4ebc-828b-0cae916ef8f8,ACC0001335,2026-06-30 13:15:25.469525,322.13,USD,Grocery,Purchase,GB
631b0da0-6460-4425-aa42-ad68cca89c57,ACC0001768,2026-07-08 11:47:56.085406,132.87,USD,Healthcare,Transfer,GB
e270d799-c9de-4836-bdd1-0e4754cf8555,ACC0002744,2026-05-19 10:18:36.076977,25.31,USD,Entertainment,Deposit,GB
23c1e8a6-c3b7-40c6-9150-0813f81d2c7c,ACC0002166,2026-06-02 07:13:22.482175,91.02,USD,Electronics,Deposit,AE
7609bc9c-c779-4fdc-adfe-031c60aee5d5,ACC0002445,2026-06-27 06:18:10.502705,249.77,USD,Fuel,Deposit,IN
854fcd44-0cac-432b-9209-5c4b797f0e14,ACC0001922,2026-05-20 15:32:25.446649,10.25,USD,Electronics,Transfer,AE
ccef5866-26df-4501-a727-46eec75ea63f,ACC0002259,2026-06-30 01:56:17.808883,16.0,USD,Fuel,Deposit,AE
fb440294-feaf-485c-a573-e0c09c7e1609,ACC0002132,2026-07-01 04:10:30.334982,53.87,USD,Entertainment,Transfer,IN
146c5cf6-f6ec-430c-9672-9ddd15959cf7,ACC0002074,2026-06-21 10:46:26.666759,56.98,USD,Electronics,Withdrawal,GB
c74b7419-00f0-4a60-b83e-19c451d62e54,ACC0001538,2026-05-22 00:46:27.617709,51.28,USD,Online Retail,Deposit,IN
9655e346-d421-492a-903e-f7a6f4c4f65c,ACC0002705,2026-06-25 23:03:43.130922,37.6,USD,Grocery,Withdrawal,GB
4ad9493c-21e4-4e54-9a21-752401fff934,ACC0002419,2026-06-14 14:40:23.752306,36.92,USD,Electronics,Withdrawal,GB
6eaf99da-6eeb-4a54-901f-8f780d187630,ACC0001673,2026-06-16 15:35:36.351152,86.58,USD,ATM Withdrawal,Transfer,PK
254778e5-4a20-49ad-8430-9b891fd1113c,ACC0001501,2026-07-24 03:23:16.782950,212.88,USD,ATM Withdrawal,Purchase,NL
ab439620-b341-43f5-82f1-e9839a8b7351,ACC0001778,2026-07-23 05:59:40.513402,30.66,USD,Fuel,Purchase,AE
0e809493-c9c0-4a1b-a111-d06892061353,ACC0000330,2026-06-10 05:43:36.302307,1018.49,USD,Healthcare,Purchase,AE
8b2824df-f0b7-4acd-9084-a1e392b65347,ACC0002431,2026-06-20 10:24:26.668081,574.11,USD,Grocery,Transfer,US
b257d52c-fb56-464b-9697-e5f8a7732a0b,ACC0000097,2026-05-13 19:42:53.945462,269.11,USD,Travel,Deposit,CN
